
🇨🇳󠁧󠁢󠁥󠁮央视频道,#genre#
山西卫视[1024*576],http://39.135.138.58:18890/PLTV/88888888/224/3221225730/index.m3u8$标清576P
山西卫视[1280*720],http://player.521fanli.cn/1691/0/tide/tidem3u8.php?id=shanxihd
山西卫视[1280*720],http://liveflash.sxrtv.com:80/live/sxwshd.m3u8?$全网高清720P
山西卫视[1280*720],http://liveflash.sxrtv.com/live/sxwshd.m3u8
山西卫视[1920*1080],http://httpdvb.slave.yqdtv.com:13164/playurl?playtype=live&protocol=http&playtoken=31603YEQXREOPEG10&auth=no&verifycode=14183&accesstoken=G79E6023V21307D1TD05FABJB53102ABM786710FEI3282697DK98BDA6&programid=4200000133
山西卫视[768*576],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225549/index.m3u8?fmt=ts2hls
山西卫视[768*576],http://60.10.167.88:808/hls/38/index.m3u8
山西卫视[768*576],http://222.240.82.92:9901/tsfile/live/0118_1.m3u8
内蒙古卫视[1024*576],http://39.134.115.163:8080/PLTV/88888910/224/3221225667/index.m3u8
内蒙古卫视[1024*576],http://39.135.138.59:18890/PLTV/88888910/224/3221225667/index.m3u8
内蒙古卫视[1024*576],http://39.135.138.60:18890/PLTV/88888910/224/3221225667/index.m3u8
内蒙古卫视[1024*576],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225667/index.m3u8
内蒙古卫视[1024*576],http://117.169.120.140:8080/live/neimenggustv/.m3u8
内蒙古卫视[1024*576],http://39.135.138.58:18890/PLTV/88888888/224/3221225667/index.m3u8
内蒙古卫视[1024*576],http://39.135.138.60:18890/PLTV/88888888/224/3221225667/index.m3u8
内蒙古卫视[1920*1080],http://111.59.63.32:9901/tsfile/live/1038_1.m3u8
内蒙古卫视[768*576],http://60.10.167.88:808/hls/39/index.m3u8

山东卫视[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225697/index.m3u8
山东卫视[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225697/index.m3u8
山东卫视[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225738/index.m3u8
山东卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225484/index.m3u8?fmt=ts2hls
山东卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225738/index.m3u8
山东卫视[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225697/index.m3u8$江西宜春8M
山东卫视[1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225697/index.m3u8
山东卫视[1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225738/index.m3u8
山东卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225697/index.m3u8
山东卫视[1920*1080],http://117.169.120.140:8080/live/hdshandongstv/.m3u8
山东卫视[1920*1080],http://39.135.138.60:18890/TVOD/88888910/224/3221225697/index.m3u8
山东卫视[1920*1080],http://39.135.138.58:18890/TVOD/88888888/224/3221225738/index.m3u8
山东卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225738/index.m3u8
山东卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225697/index.m3u8
山东卫视[1920*1080],http://39.135.138.59:18890/TVOD/88888910/224/3221225697/index.m3u8
山东卫视[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225738/index.m3u8
山东卫视[1920*1080],http://39.135.138.60:18890/TVOD/88888910/224/3221225738/index.m3u8
山东卫视[1920*1080],http://111.59.189.40:8445/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://111.59.63.32:9901/tsfile/live/1034_1.m3u8
山东卫视[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225738/index.m3u8$超清1080P
山东卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225697/1653142074-1-1651284174.m3u8
山东卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225697/1653142177-1-1651284184.m3u8
山东卫视[1920*1080],http://39.135.138.60:18890/PLTV/88888888/224/3221225697/index.m3u8
山东卫视[1920*1080],http://39.135.138.60:18890/PLTV/88888888/224/3221225738/index.m3u8
山东卫视[1920*1080],http://60.10.167.88:808/hls/24/index.m3u8
山东卫视[1920*1080],http://112.19.214.90:8883/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://222.240.82.92:9901/tsfile/live/0131_1.m3u8
山东卫视[1920*1080],http://59.49.41.41/live.aishang.ctlcdn.com/00000110240254_1/encoder/0/playlist.m3u8?
山东卫视[768*576],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225539/index.m3u8?fmt=ts2hls
安徽卫视[1920*1080],http://111.59.189.40:8445/tsfile/live/0130_1.m3u8
安徽卫视[1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225691/index.m3u8
安徽卫视[1920*1080],http://39.135.138.58:18890/TVOD/88888888/224/3221225737/index.m3u8
安徽卫视[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225691/index.m3u8
安徽卫视[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225737/index.m3u8
安徽卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888910/224/3221225691/index.m3u8
安徽卫视[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225691/index.m3u8$江西宜春8M
安徽卫视[1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225737/index.m3u8
安徽卫视[1920*1080],http://39.135.138.60:18890/TVOD/88888910/224/3221225691/index.m3u8
安徽卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225691/index.m3u8
安徽卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225737/index.m3u8
安徽卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225691/index.m3u8
安徽卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225737/index.m3u8
安徽卫视[1920*1080],http://39.135.138.60:18890/PLTV/88888888/224/3221225691/index.m3u8
安徽卫视[1920*1080],http://39.135.138.60:18890/PLTV/88888888/224/3221225737/index.m3u8
安徽卫视[1920*1080],http://39.135.138.60:18890/TVOD/88888910/224/3221225737/index.m3u8
安徽卫视[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225737/index.m3u8
安徽卫视[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225691/index.m3u8
安徽卫视[1920*1080],http://183.207.255.197/live/program/live/ahwshd/4000000/mnf.m3u8
安徽卫视[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225691/index.m3u8?fmt=ts2hls
安徽卫视[1920*1080],http://39.135.138.60:18890/TVOD/88888910/224/3221225698/index.m3u8
安徽卫视[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225737/index.m3u8?fmt=ts2hls
安徽卫视[1920*1080],http://39.135.138.59:18890/TVOD/88888910/224/3221225691/index.m3u8
安徽卫视[1920*1080],http://111.59.63.32:9901/tsfile/live/1027_1.m3u8
安徽卫视[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225737/index.m3u8$超清1080P
安徽卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225691/1653146432-1-1651284611.m3u8
安徽卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225691/1653146382-1-1651284606.m3u8
安徽卫视[1920*1080],http://60.10.167.88:808/hls/29/index.m3u8
安徽卫视[1920*1080],http://112.19.214.90:8883/tsfile/live/0130_1.m3u8
安徽卫视[1920*1080],http://59.49.41.41/live.aishang.ctlcdn.com/00000110240256_1/encoder/0/playlist.m3u8?
安徽卫视[768*576],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225541/index.m3u8?fmt=ts2hls
安徽卫视[1280*720],http://183.207.255.207/live/program/live/ahwshd/2300000/mnf.m3u8
江苏卫视[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225743/index.m3u8
江苏卫视[1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225702/index.m3u8
江苏卫视[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225702/index.m3u8
江苏卫视[1920*1080],http://39.135.138.59:18890/TVOD/88888910/224/3221225702/index.m3u8
江苏卫视[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225702/index.m3u8
江苏卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888910/224/3221225702/index.m3u8
江苏卫视[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225702/index.m3u8$江西宜春8M
江苏卫视[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225743/index.m3u8
江苏卫视[1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225743/index.m3u8
江苏卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225702/index.m3u8
江苏卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225743/index.m3u8
江苏卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225488/index.m3u8?fmt=ts2hls
江苏卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225702/index.m3u8
江苏卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225743/index.m3u8
江苏卫视[1920*1080],http://39.135.138.60:18890/TVOD/88888910/224/3221225743/index.m3u8
江苏卫视[1920*1080],http://39.135.138.60:18890/PLTV/88888888/224/3221225743/index.m3u8
江苏卫视[1920*1080],http://39.135.138.58:18890/TVOD/88888888/224/3221225743/index.m3u8
江苏卫视[1920*1080],http://111.59.189.40:8445/tsfile/live/0127_1.m3u8
江苏卫视[1920*1080],http://39.135.138.60:18890/TVOD/88888910/224/3221225702/index.m3u8
江苏卫视[1920*1080],http://117.169.120.140:8080/live/hdjiangsustv/.m3u8
江苏卫视[1920*1080],http://111.59.63.32:9901/tsfile/live/1025_1.m3u8
江苏卫视[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225743/index.m3u8$超清1080P
江苏卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225702/1653110064-1-1651280974.m3u8
江苏卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225702/1653110094-1-1651280977.m3u8
江苏卫视[1920*1080],http://60.10.167.88:808/hls/20/index.m3u8
江苏卫视[1920*1080],http://112.19.214.90:8883/tsfile/live/0127_1.m3u8
江苏卫视[1920*1080],http://59.49.41.41/live.aishang.ctlcdn.com/00000110240133_1/encoder/0/playlist.m3u8?
江苏卫视[1280*720],http://183.207.255.197/live/program/live/jswshd/2300000/mnf.m3u8
江苏卫视[768*576],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225582/index.m3u8?fmt=ts2hls
东方卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225489/index.m3u8?fmt=ts2hls
东方卫视[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225659/index.m3u8
东方卫视[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225658/index.m3u8
东方卫视[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225658/index.m3u8
东方卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888910/224/3221225659/index.m3u8
东方卫视[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225659/index.m3u8
东方卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225658/index.m3u8
东方卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225659/index.m3u8
东方卫视[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225659/index.m3u8$江西宜春8M
东方卫视[1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225658/index.m3u8
东方卫视[1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225659/index.m3u8
东方卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225659/index.m3u8
东方卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225658/index.m3u8
东方卫视[1920*1080],http://39.135.138.60:18890/TVOD/88888910/224/3221225659/index.m3u8
东方卫视[1920*1080],http://39.135.138.60:18890/TVOD/88888910/224/3221225658/index.m3u8
东方卫视[1920*1080],http://39.135.138.60:18890/PLTV/88888888/224/3221225658/index.m3u8
东方卫视[1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225704/index.m3u8
东方卫视[1920*1080],http://39.135.138.60:18890/PLTV/88888888/224/3221225659/index.m3u8
东方卫视[1920*1080],http://39.135.138.58:18890/TVOD/88888888/224/3221225658/index.m3u8
东方卫视[1920*1080],http://39.135.138.59:18890/TVOD/88888910/224/3221225659/index.m3u8
东方卫视[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225658/index.m3u8?fmt=ts2hls
东方卫视[1920*1080],http://111.59.63.32:9901/tsfile/live/1026_1.m3u8
东方卫视[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225658/index.m3u8$超清1080P
东方卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225658/index.m3u8$超清1080P
东方卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225658/1653140236-1-1648950319.m3u8
东方卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225659/1653140325-1-1651284002.m3u8
东方卫视[1920*1080],http://112.19.214.90:8883/tsfile/live/0107_1.m3u8
东方卫视[1920*1080],http://222.240.82.92:9901/tsfile/live/0107_1.m3u8
东方卫视[1920*1080],http://59.49.41.41/live.aishang.ctlcdn.com/00000110240242_1/encoder/0/playlist.m3u8?
东方卫视[1280*720],http://183.207.255.197/live/program/live/hddfws/2300000/mnf.m3u8
东方卫视[768*576],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225561/index.m3u8?fmt=ts2hls
浙江卫视[1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8?
浙江卫视[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225703/index.m3u8
浙江卫视[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225744/index.m3u8
浙江卫视[1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888910/224/3221225703/index.m3u8
浙江卫视[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225744/index.m3u8
浙江卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225491/index.m3u8?fmt=ts2hls
浙江卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225703/index.m3u8
浙江卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225744/index.m3u8
浙江卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225703/index.m3u8
浙江卫视[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225703/index.m3u8$江西宜春8M
浙江卫视[1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225744/index.m3u8
浙江卫视[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225703/index.m3u8
浙江卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225744/index.m3u8
浙江卫视[1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225703/index.m3u8
浙江卫视[1920*1080],http://39.135.138.59:18890/TVOD/88888910/224/3221225703/index.m3u8
浙江卫视[1920*1080],http://111.59.189.40:8445/tsfile/live/0124_1.m3u8
浙江卫视[1920*1080],http://39.135.138.60:18890/TVOD/88888910/224/3221225744/index.m3u8
浙江卫视[1920*1080],http://39.135.138.60:18890/TVOD/88888910/224/3221225703/index.m3u8
浙江卫视[1920*1080],http://39.135.138.58:18890/TVOD/88888888/224/3221225744/index.m3u8
浙江卫视[1920*1080],http://111.59.63.32:9901/tsfile/live/1031_1.m3u8
浙江卫视[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225703/index.m3u8$超清1080P
浙江卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225744/index.m3u8$超清1080P
浙江卫视[1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel13/1080p.m3u8
浙江卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225744/1653137040-1-1648950003.m3u8
浙江卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225703/1653132080-1-1651283178.m3u8
浙江卫视[1920*1080],http://39.135.138.60:18890/PLTV/88888888/224/3221225703/index.m3u8
浙江卫视[1920*1080],http://39.135.138.60:18890/PLTV/88888888/224/3221225744/index.m3u8
浙江卫视[1920*1080],http://60.10.167.88:808/hls/26/index.m3u8
浙江卫视[1920*1080],http://112.19.214.90:8883/tsfile/live/0124_1.m3u8
浙江卫视[1920*1080],http://222.240.82.92:9901/tsfile/live/0124_1.m3u8
浙江卫视[1920*1080],http://59.49.41.41/live.aishang.ctlcdn.com/00000110240134_1/encoder/0/playlist.m3u8?
浙江卫视[1920*1080],http://hw-m-l.cztv.com/channels/lantian/channel15/1080p.m3u8
浙江卫视[768*576],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225557/index.m3u8?fmt=ts2hls
东南卫视[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225657/index.m3u8
东南卫视[1920*1080],http://39.135.138.59:18890/TVOD/88888910/224/3221225657/index.m3u8
东南卫视[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225657/index.m3u8
东南卫视[1920*1080],http://39.135.138.59:18890/TVOD/88888910/224/3221225657/index.m3u8?$移动超清1080P
东南卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225585/index.m3u8?fmt=ts2hls
东南卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225657/index.m3u8
东南卫视[1920*1080],http://39.135.138.58:18890/TVOD/88888888/224/3221225657/index.m3u8
东南卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888910/224/3221225657/index.m3u8
东南卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225657/index.m3u8
东南卫视[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225657/index.m3u8$江西宜春4M
东南卫视[1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225657/index.m3u8
东南卫视[1920*1080],http://117.169.120.140:8080/live/dongnanstv/.m3u8
东南卫视[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225657/index.m3u8?icpid=88888888&from=30&hms_devid=1452
东南卫视[1920*1080],http://182.151.211.171:808/hls/61/index.m3u8
东南卫视[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225657/index.m3u8$超清1080P
东南卫视[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225657/index.m3u8$超清1080P
东南卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225657/1653147315-1-1648951029.m3u8
东南卫视[1920*1080],http://59.49.41.41/live.aishang.ctlcdn.com/00000110240588_1/encoder/0/playlist.m3u8?
东南卫视[1920*1080],http://42.176.185.28:9901/tsfile/live/1014_1.m3u8
东南卫视[768*576],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225552/index.m3u8?fmt=ts2hls
东南卫视[768*576],http://60.10.167.88:808/hls/34/index.m3u8
东南卫视[768*576],http://222.240.82.92:9901/tsfile/live/0137_1.m3u8
厦门卫视[1024*576],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226199/index.m3u8
厦门卫视[1024*576],http://39.135.138.58:18890/TVOD/88888888/224/3221226199/index.m3u8
厦门卫视[1024*576],http://39.135.138.60:18890/PLTV/88888910/224/3221226199/index.m3u8
厦门卫视[1024*576],http://39.135.138.59:18890/PLTV/88888910/224/3221226199/index.m3u8
厦门卫视[1024*576],http://39.135.138.58:18890/ysten-businessmobile/live/SD-4000k-576P-xiamenstv/1.m3u8?zfud
厦门卫视[1024*576],http://39.135.138.58:18890/PLTV/88888888/224/3221226199/index.m3u8?zfud
厦门卫视[1024*576],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226199/index.m3u8$标清576P
海峡卫视[1920*1080],http://39.135.138.60:18890/TVOD/88888910/224/3221225700/index.m3u8

河南卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225611/2/index.m3u8?fmt=ts2hls
河南卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225611/index.m3u8?fmt=ts2hls
河南卫视[1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221226196/index.m3u8
河南卫视[1920*1080],http://111.59.189.40:8445/tsfile/live/0139_1.m3u8
河南卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226196/index.m3u8
河南卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225611/index.m3u8?fmt=ts2hls
河南卫视[1920*1080],http://39.135.138.58:18890/TVOD/88888888/224/3221226196/index.m3u8
河南卫视[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221226196/index.m3u8
河南卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225611/index.m3u8?fmt=ts2hls$超清1080P
河南卫视[853*480],http://media.hndyjyfw.gov.cn/live/jz-hnweishi/live.m3u8
河南卫视[768*576],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225545/index.m3u8?fmt=ts2hls
河南卫视[768*576],http://222.240.82.92:9901/tsfile/live/0139_1.m3u8
湖北卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225596/index.m3u8?fmt=ts2hls
湖北卫视[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225740/index.m3u8
湖北卫视[1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225740/index.m3u8
湖北卫视[1920*1080],http://39.135.138.60:18890/TVOD/88888910/224/3221225699/index.m3u8
湖北卫视[1920*1080],http://39.135.138.60:18890/TVOD/88888910/224/3221225740/index.m3u8
湖北卫视[1920*1080],http://39.135.138.60:18890/PLTV/88888888/224/3221225699/index.m3u8
湖北卫视[1920*1080],http://39.135.138.60:18890/PLTV/88888888/224/3221225740/index.m3u8
湖北卫视[1920*1080],http://111.59.189.40:8445/tsfile/live/0132_1.m3u8
湖北卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225699/index.m3u8
湖北卫视[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225699/index.m3u8?fmt=ts2hls
湖北卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225740/index.m3u8
湖北卫视[1920*1080],http://39.135.138.59:18890/TVOD/88888910/224/3221225699/index.m3u8
湖北卫视[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225699/index.m3u8
湖北卫视[1920*1080],http://220.249.114.102:9901/tsfile/live/1007_1.m3u8
湖北卫视[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225699/index.m3u8
湖北卫视[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225740/index.m3u8
湖北卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225740/index.m3u8
湖北卫视[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225699/index.m3u8$江西宜春8M
湖北卫视[1920*1080],http://39.135.138.59:18890/TVOD/88888910/224/3221225740/index.m3u8
湖北卫视[1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225699/index.m3u8
湖北卫视[1920*1080],http://117.169.120.140:8080/live/hdhubeistv/.m3u8
湖北卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225699/index.m3u8
湖北卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888910/224/3221225699/index.m3u8
湖北卫视[1920*1080],http://222.132.191.125:9901/tsfile/live/0132_1.m3u8
湖北卫视[1920*1080],http://111.59.63.32:9901/tsfile/live/1044_1.m3u8
湖北卫视[1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225740/index.m3u88$超清1080P
湖北卫视[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225740/index.m3u8$超清1080P
湖北卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225699/index.m3u8$超清1080P
湖北卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225699/1653142328-1-1651284245.m3u8
湖北卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225740/1653142428-1-1648950531.m3u8
湖北卫视[1920*1080],http://60.10.167.88:808/hls/30/index.m3u8
湖北卫视[1920*1080],http://112.19.214.90:8883/tsfile/live/0132_1.m3u8
湖北卫视[1920*1080],http://222.240.82.92:9901/tsfile/live/0132_1.m3u8
湖北卫视[1920*1080],http://59.49.41.41/live.aishang.ctlcdn.com/00000110240135_1/encoder/0/playlist.m3u8?
湖北卫视[768*576],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225550/index.m3u8?fmt=ts2hls
湖南卫视[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225745/index.m3u8
湖南卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888910/224/3221225704/index.m3u8
湖南卫视[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225745/index.m3u8
湖南卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225704/index.m3u8
湖南卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225704/index.m3u8
湖南卫视[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225704/index.m3u8$江西宜春8M
湖南卫视[1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225745/index.m3u8
湖南卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225745/index.m3u8
湖南卫视[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225745/index.m3u8?zweid
湖南卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225490/index.m3u8?fmt=ts2hls
湖南卫视[1920*1080],http://111.59.189.40:8445/tsfile/live/0128_1.m3u8
湖南卫视[1920*1080],http://39.135.138.60:18890/TVOD/88888910/224/3221225704/index.m3u8
湖南卫视[1920*1080],http://39.135.138.60:18890/TVOD/88888910/224/3221225745/index.m3u8
湖南卫视[1920*1080],http://39.135.138.59:18890/TVOD/88888910/224/3221225704/index.m3u8
湖南卫视[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225704/index.m3u8
湖南卫视[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225704/index.m3u8
湖南卫视[1920*1080],http://39.135.138.60:18890/PLTV/88888888/224/3221225745/index.m3u8
湖南卫视[1920*1080],http://39.135.138.60:18890/PLTV/88888888/224/3221225704/index.m3u8
湖南卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225745/index.m3u8
湖南卫视[1920*1080],http://111.59.63.32:9901/tsfile/live/1028_1.m3u8
湖南卫视[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225704/index.m3u8$超清1080P
湖南卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225704/index.m3u8$超清1080P
湖南卫视[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225745/index.m3u8$超清1080P
